ATCOCode,ATCOCode_revised,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9400ZZMARAD1,940GZZMARAD1,mantpjtm,,,Radcliffe (Manchester Metrolink),,Radcliffe,,Radcliffe Leisure Centre,,Off Spring Lane,,,,To Bury,,,E0029232,Radcliffe,Bury,,,,,,0,UKOS,378833,407342,-2.321035393,53.5622644,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMARAD2,940GZZMARAD2,mantpjtp,,,Radcliffe (Manchester Metrolink),,Radcliffe,,Radcliffe Leisure Centre,,Off Spring Lane,,,,To Manchester,,,E0029232,Radcliffe,Bury,,,,,,0,UKOS,378836,407369,-2.320991941,53.5625072,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMARIN,940GZZMARIN,mantwdwj,,,Rochdale Town Centre (Manchester Metrolink),,Rochdale Town Centre,,Rochdale Riverside,,Smith Street,,,,,,,E0057799,Rochdale,,,,,,,1,UKOS,389817,413431,-2.155409027,53.61732422,MET,,,,,,147,2013-09-25T14:17:00,2021-04-27T12:13:28,4,revise,active
9400ZZMARIN1,940GZZMARIN1,mantwdwm,,,Rochdale Town Centre (Manchester Metrolink),,Rochdale Town Centre,,Rochdale Riverside,,Smith Street,,,,From Manchester,,,E0057799,Rochdale,,,,,,,1,UKOS,389817,413433,-2.155409093,53.6173422,PLT,,,,,,147,2013-09-25T14:20:00,2021-04-16T09:27:13,4,revise,active
9400ZZMARIN2,940GZZMARIN2,mantwdwp,,,Rochdale Town Centre (Manchester Metrolink),,Rochdale Town Centre,,Rochdale Riverside,,Smith Street,,,,To Manchester,,,E0057799,Rochdale,,,,,,,1,UKOS,389818,413431,-2.15539391,53.61732424,PLT,,,,,,147,2013-09-25T14:22:00,2021-04-16T09:27:13,5,revise,active
9400ZZMARND,940GZZMARND,mantwgwt,,,Roundthorn (Manchester Metrolink),,Roundthorn,,Wythenshawe Hospital,,Southmoor Road,,,,,,,E0029271,Roundthorn,Wythenshawe,,,,,,1,UKOS,380868,388461,-2.289155793,53.39263443,MET,,,,,,147,2014-09-12T11:15:00,2021-04-27T12:13:28,5,revise,active
9400ZZMARND1,940GZZMARND1,mantwjad,,,Roundthorn (Manchester Metrolink),,Roundthorn,,Wythenshawe Hospital,,Southmoor Road,,,,To Airport,,,E0029271,Roundthorn,Wythenshawe,,,,,,1,UKOS,380873,388463,-2.28908073,53.39265259,PLT,,,,,,147,2014-09-12T11:17:00,2021-04-16T09:27:13,4,revise,active
9400ZZMARND2,940GZZMARND2,mantwjag,,,Roundthorn (Manchester Metrolink),,Roundthorn,,Wythenshawe Hospital,,Southmoor Road,,,,To Manchester,,,E0029271,Roundthorn,Wythenshawe,,,,,,1,UKOS,380865,388459,-2.289200782,53.39261634,PLT,,,,,,147,2014-09-12T11:19:00,2021-04-16T09:27:13,4,revise,active
9400ZZMARRS,940GZZMARRS,mantpwgd,,,Rochdale Railway Station (Manchester Metrolink),,Rochdale Railway Station,,GM Fire Service Museum,,Maclure Rd,,,,,,,E0057799,Rochdale,,,,,,,0,UKOS,389878,412731,-2.154463896,53.61103368,MET,,,,,,147,2012-10-17T16:15:00,2021-04-27T12:13:28,3,revise,active
9400ZZMARRS1,940GZZMARRS1,mantpwgj,,,Rochdale Railway Station (Manchester Metrolink),,Rochdale Railway Station,,GM Fire Service Museum,,Maclure Rd,,,,To Rochdale,,,E0057799,Rochdale,,,,,,,0,UKOS,389878,412731,-2.154463896,53.61103368,PLT,,,,,,147,2012-10-17T16:16:00,2021-04-16T09:27:13,3,revise,active
9400ZZMARRS2,940GZZMARRS2,mantpwgm,,,Rochdale Railway Station (Manchester Metrolink),,Rochdale Railway Station,,GM Fire Service Museum,,Maclure Rd,,,,To Manchester,,,E0057799,Rochdale,,,,,,,0,UKOS,389880,412731,-2.154433667,53.61103372,PLT,,,,,,147,2012-10-17T16:16:00,2021-04-16T09:27:13,3,revise,active
9400ZZMARWD,940GZZMARWD,mantwjga,,,Robinswood Road (Manchester Metrolink),,Robinswood Road,,,,Simonsway,,,,,,,E0029594,Wythenshawe,Manchester,,,,,,0,UKOS,382897,386643,-2.258546614,53.37636341,MET,,,,,,147,2014-09-12T11:46:00,2021-04-27T12:13:28,3,revise,active
9400ZZMARWD1,940GZZMARWD1,mantwjgd,,,Robinswood Road (Manchester Metrolink),,Robinswood Road,,,,Simonsway,,,,To Airport,,,E0029594,Wythenshawe,Manchester,,,,,,0,UKOS,382809,386688,-2.259871831,53.37676502,PLT,,,,,,147,2014-09-12T11:47:00,2021-04-16T09:27:13,2,revise,active
9400ZZMARWD2,940GZZMARWD2,mantwjgj,,,Robinswood Road (Manchester Metrolink),,Robinswood Road,,,,Simonsway,,,,To Manchester,,,E0029594,Wythenshawe,Manchester,,,,,,0,UKOS,382969,386619,-2.257463061,53.37615003,PLT,,,,,,147,2014-09-12T11:48:00,2021-04-16T09:27:13,2,revise,active
9400ZZMASCH,940GZZMASCH,mantpmwm,,,South Chadderton (Manchester Metrolink),,South Chadderton,,Coalshaw Green Park,,Off Canal Street,,,,,,,E0029538,White Gate,Chadderton,,,,,,0,UKOS,390474,403350,-2.145166043,53.52672601,MET,,,,,,147,2012-04-04T16:13:00,2021-04-27T12:13:28,3,revise,active
9400ZZMASCH1,940GZZMASCH1,mantpmwp,,,South Chadderton (Manchester Metrolink),,South Chadderton,,Coalshaw Green Park,,Off Canal Street,,,,To Rochdale,,,E0029538,White Gate,Chadderton,,,,,,0,UKOS,390468,403351,-2.145256581,53.52673489,PLT,,,,,,147,2012-04-04T16:16:00,2021-04-16T09:27:13,3,revise,active
9400ZZMASCH2,940GZZMASCH2,mantpmwt,,,South Chadderton (Manchester Metrolink),,South Chadderton,,Coalshaw Green Park,,Off Canal Street,,,,To Manchester,,,E0029538,White Gate,Chadderton,,,,,,0,UKOS,390479,403349,-2.14509059,53.52671711,PLT,,,,,,147,2012-04-04T16:17:00,2021-04-16T09:27:13,3,revise,active
9400ZZMASDW,940GZZMASDW,mantwjma,,,Shadowmoss (Manchester Metrolink),,Shadowmoss,,Ringway Trading Estate,,Shadow Moss Road,,,,,,,E0029575,Woodhouse Park,Wythenshawe,,,,,,0,UKOS,383299,385706,-2.252454187,53.36795412,MET,,,,,,147,2014-09-12T11:56:00,2021-04-27T12:13:28,4,revise,active
9400ZZMASDW1,940GZZMASDW1,mantwjmd,,,Shadowmoss (Manchester Metrolink),,Shadowmoss,,Ringway Trading Estate,,Shadow Moss Road,,,,To Airport,,,E0029575,Woodhouse Park,Wythenshawe,,,,,,0,UKOS,383304,385707,-2.252379098,53.36796327,PLT,,,,,,147,2014-09-12T11:57:00,2021-04-16T09:27:13,3,revise,active
9400ZZMASDW2,940GZZMASDW2,mantwjmg,,,Shadowmoss (Manchester Metrolink),,Shadowmoss,,Ringway Trading Estate,,Shadow Moss Road,,,,To Manchester,,,E0029575,Woodhouse Park,Wythenshawe,,,,,,0,UKOS,383295,385708,-2.252514406,53.36797197,PLT,,,,,,147,2014-09-12T11:58:00,2021-04-16T09:27:13,3,revise,active
9400ZZMASFD,940GZZMASFD,mantmwdg,,,Stretford (Manchester Metrolink),,Stretford,,Stretford Mall,,Off Edge Lane,,,,,,,N0075174,Stretford,,,,,,,1,UKOS,379921,394408,-2.303776842,53.44605308,MET,,,,,,147,2005-10-13T00:00:00,2021-04-27T12:13:28,5,revise,active
9400ZZMASFD1,940GZZMASFD1,mantpmdw,,,Stretford (Manchester Metrolink),,Stretford,,Stretford Mall,,Off Edge Lane,,,,To Altrincham,,,N0075174,Stretford,,,,,,,1,UKOS,379925,394406,-2.30371649,53.44603526,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASFD2,940GZZMASFD2,mantpmdt,,,Stretford (Manchester Metrolink),,Stretford,,Stretford Mall,,Off Edge Lane,,,,To Manchester,,,N0075174,Stretford,,,,,,,1,UKOS,379916,394411,-2.303852313,53.44607985,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASHA,940GZZMASHA,mantpwam,,,Shaw and Crompton (Manchester Metrolink),,Shaw & Crompton,,,,Off Beal Lane,,,,,,,E0029308,Shaw,,,,,,,1,UKOS,394169,408851,-2.089533117,53.57622553,MET,,,,,,147,2012-10-17T15:56:00,2021-04-27T12:13:28,4,revise,active
9400ZZMASHA1,940GZZMASHA1,mantpwap,,,Shaw and Crompton (Manchester Metrolink),,Shaw & Crompton,,,,Off Beal Lane,,,,To Rochdale,,,E0029308,Shaw,,,,,,,1,UKOS,394163,408854,-2.089623787,53.57625243,PLT,,,,,,147,2012-10-17T15:57:00,2021-04-16T09:27:13,4,revise,active
9400ZZMASHA2,940GZZMASHA2,mantpwat,,,Shaw and Crompton (Manchester Metrolink),,Shaw & Crompton,,,,Off Beal Lane,,,,To Manchester,,,E0029308,Shaw,,,,,,,1,UKOS,394172,408846,-2.089487715,53.57618063,PLT,,,,,,147,2012-10-18T11:52:00,2021-04-16T09:27:13,3,revise,active
9400ZZMASHA3,940GZZMASHA3,mantwtgm,,,Shaw and Crompton (Manchester Metrolink),,Shaw & Crompton,,,,Off Beal Lane,,,,To Manchester P3,,,E0029308,Shaw,,,,,,,1,UKOS,394175,408846,-2.089442409,53.57618066,PLT,,,,,,147,2017-01-08T22:16:34,2021-04-16T09:27:13,2,revise,active
9400ZZMASHU,940GZZMASHU,mantmwdj,,,Shudehill (Manchester Metrolink),,Shudehill,,Printworks,,Shudehill,,,,,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,384232,398753,-2.239090574,53.48525513,MET,,,,,,147,2005-10-13T00:00:00,2021-04-27T12:13:28,6,revise,active
9400ZZMASHU1,940GZZMASHU1,mantpgwt,,,Shudehill (Manchester Metrolink),,Shudehill,,Printworks,,Shudehill,,,,From City,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,384229,398752,-2.239135733,53.48524605,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASHU2,940GZZMASHU2,mantpjaj,,,Shudehill (Manchester Metrolink),,Shudehill,,Printworks,,Shudehill,,,,To City,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,384237,398756,-2.239015377,53.48528225,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASLE,940GZZMASLE,mantmwdm,,,Sale (Manchester Metrolink),,Sale,,Sale Town Hall,,Off School Lane,,,,,,,E0029289,Sale,,,,,,,1,UKOS,378893,391982,-2.31909067,53.42420692,MET,,,,,,147,2005-10-13T00:00:00,2021-04-27T12:13:28,4,revise,active
9400ZZMASLE1,940GZZMASLE1,mantpmgm,,,Sale (Manchester Metrolink),,Sale,,Sale Town Hall,,Off School Lane,,,,To Altrincham,,,E0029289,Sale,,,,,,,1,UKOS,378896,391980,-2.319045391,53.42418907,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASLE2,940GZZMASLE2,mantpmgj,,,Sale (Manchester Metrolink),,Sale,,Sale Town Hall,,Off School Lane,,,,To Manchester,,,E0029289,Sale,,,,,,,1,UKOS,378886,391986,-2.319196276,53.42424259,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASQY,940GZZMASQY,mantmwdp,,,Salford Quays (Manchester Metrolink),,Salford Quays,,The Matchstick Man,,The Quays,,,,,,,N0075140,Salford Quays,Salford,,,,,,1,UKOS,381246,397105,-2.283989728,53.47034378,MET,,,,,,147,2006-09-20T00:00:00,2021-04-27T12:13:28,4,revise,active
9400ZZMASQY1,940GZZMASQY1,mantpjgw,,,Salford Quays (Manchester Metrolink),,Salford Quays,,The Matchstick Man,,The Quays,,,,To Eccles,,,N0075140,Salford Quays,Salford,,,,,,1,UKOS,381241,397106,-2.28406511,53.47035259,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASQY2,940GZZMASQY2,mantpjma,,,Salford Quays (Manchester Metrolink),,Salford Quays,,The Matchstick Man,,The Quays,,,,To Manchester,,,N0075140,Salford Quays,Salford,,,,,,1,UKOS,381251,397106,-2.283914466,53.47035295,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,5,revise,active
9400ZZMASTP,940GZZMASTP,mantmwdt,,,St Peter's Square (Manchester Metrolink),,St Peter's Square,,Manchester Central Library,,Mosley Street,,,,,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,383967,397974,-2.243043995,53.47824514,MET,,,,,,147,2006-09-20T00:00:00,2021-04-27T12:13:28,6,revise,active
9400ZZMASTP1,940GZZMASTP1,mantpjat,,,St Peter's Square (Manchester Metrolink),,St Peter's Square,,Manchester Central Library,,Mosley Street,,,,Platform 1,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,383949,397969,-2.243314949,53.47819965,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,6,revise,active
9400ZZMASTP2,940GZZMASTP2,mantpgwm,,,St Peter's Square (Manchester Metrolink),,St Peter's Square,,Manchester Central Library,,Mosley Street,,,,Platform 2,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,383959,397975,-2.243164585,53.47825388,PLT,,,,,,147,2005-10-10T00:00:00,2021-04-16T09:27:13,6,revise,active
9400ZZMASTP3,940GZZMASTP3,mantwptj,,,St Peter's Square (Manchester Metrolink),,St Peter's Square,,Manchester Central Library,,Mosley Street,,,,Platform 3,,,E0057786,Manchester City Centre,Manchester,,,,,,1,UKOS,383968,397970,-2.243028722,53.47820922,PLT,,,,,,147,2016-07-28T00:00:00,2021-04-16T09:27:13,2,revise,active
